Timestamps,Seconds,Values
12/18/2020 10:26:55.036,2203.521,35.9768
12/18/2020 10:26:58.865,2207.35,36.0463
12/18/2020 10:27:06.921,2215.406,36.2066
12/18/2020 10:27:10.934,2219.419,36.2822
12/18/2020 10:27:14.971,2223.456,36.3665
12/18/2020 10:27:18.801,2227.286,36.4474
12/18/2020 10:27:23.012,2231.497,36.5188
12/18/2020 10:27:26.953,2235.438,36.5977
12/18/2020 10:27:30.987,2239.472,36.6768
12/18/2020 10:27:35.020,2243.505,36.7445
12/18/2020 10:27:38.842,2247.327,36.8271
12/18/2020 10:27:42.887,2251.372,36.8912
12/18/2020 10:27:47.904,2256.389,36.979
12/18/2020 10:27:50.915,2259.4,37.0267
12/18/2020 10:27:54.943,2263.428,37.0913
12/18/2020 10:28:06.938,2275.423,37.2976
12/18/2020 10:28:10.968,2279.453,37.3534
12/18/2020 10:28:20.988,2289.473,37.5246
12/18/2020 10:28:30.308,2298.793,37.6609
12/18/2020 10:28:32.347,2300.832,37.6943
12/18/2020 10:28:36.372,2304.857,37.7605
12/18/2020 10:28:46.411,2314.896,37.8981
12/18/2020 10:28:48.339,2316.824,37.9184
12/18/2020 10:28:52.369,2320.854,37.9791
12/18/2020 10:28:56.294,2324.779,38.0431
12/18/2020 10:29:00.406,2328.891,38.0959
12/18/2020 10:29:08.652,2337.137,38.192
12/18/2020 10:29:12.381,2340.866,38.2533
12/18/2020 10:29:16.320,2344.805,38.2999
12/18/2020 10:29:24.448,2352.933,38.4117
12/18/2020 10:29:32.286,2360.771,40.2558
12/18/2020 10:29:36.417,2364.902,40.7307
12/18/2020 10:29:52.306,2380.791,41.7262
12/18/2020 10:29:56.421,2384.906,41.9431
12/18/2020 10:30:00.452,2388.937,42.1569
12/18/2020 10:30:04.466,2392.951,42.3622
12/18/2020 10:30:08.497,2396.982,42.5603
12/18/2020 10:30:13.315,2401.8,42.78
12/18/2020 10:30:17.345,2405.83,42.9628
12/18/2020 10:30:26.459,2414.944,43.3595
12/18/2020 10:30:28.498,2416.983,43.4522
12/18/2020 10:30:32.524,2421.009,43.6192
12/18/2020 10:30:48.329,2436.814,44.2351
12/18/2020 10:30:52.453,2440.938,44.3772
12/18/2020 10:31:00.513,2448.998,44.6708
12/18/2020 10:31:05.330,2453.815,44.8404
12/18/2020 10:31:08.364,2456.849,44.9311
12/18/2020 10:31:12.378,2460.863,45.0688
12/18/2020 10:31:16.516,2465.001,45.1954
12/18/2020 10:31:20.530,2469.015,45.3222
12/18/2020 10:31:24.360,2472.845,45.4286
12/18/2020 10:31:28.390,2476.875,45.552
12/18/2020 10:31:32.421,2480.906,45.6727
12/18/2020 10:31:36.467,2484.952,45.7984
12/18/2020 10:31:40.597,2489.082,45.9074
12/18/2020 10:31:44.411,2492.896,46.0226
12/18/2020 10:31:48.447,2496.932,46.1287
12/18/2020 10:31:52.474,2500.959,46.2493
12/18/2020 10:31:56.506,2504.991,46.3692
12/18/2020 10:32:00.535,2509.02,46.4882
12/18/2020 10:32:04.365,2512.85,46.6109
12/18/2020 10:32:08.401,2516.886,46.7128
12/18/2020 10:32:12.446,2520.931,46.835
12/18/2020 10:32:25.699,2534.184,47.1915
12/18/2020 10:32:29.433,2537.918,47.2801
12/18/2020 10:32:33.464,2541.949,47.3814
12/18/2020 10:32:37.477,2545.962,47.4775
12/18/2020 10:32:41.506,2549.991,47.5649
12/18/2020 10:32:45.551,2554.036,47.6649
12/18/2020 10:32:49.380,2557.865,47.7435
12/18/2020 10:32:54.497,2562.982,47.8502
12/18/2020 10:32:57.507,2565.992,47.9134
12/18/2020 10:33:01.568,2570.053,47.981
12/18/2020 10:33:05.582,2574.067,48.065
12/18/2020 10:33:09.411,2577.896,48.1354
12/18/2020 10:33:13.448,2581.933,48.2157
12/18/2020 10:33:17.484,2585.969,48.3001
12/18/2020 10:33:21.513,2589.998,48.3816
12/18/2020 10:33:25.548,2594.033,48.465
12/18/2020 10:33:33.397,2601.882,48.6257
12/18/2020 10:33:38.716,2607.201,48.7258
12/18/2020 10:33:53.622,2622.107,49.0382
12/18/2020 10:33:55.629,2624.114,49.0733
12/18/2020 10:33:59.775,2628.26,49.1571
12/18/2020 10:34:09.786,2638.271,49.3676
12/18/2020 10:34:11.624,2640.109,49.4116
12/18/2020 10:34:15.653,2644.138,49.4953
12/18/2020 10:34:19.693,2648.178,49.5801
12/18/2020 10:34:23.807,2652.292,49.6656
12/18/2020 10:34:27.820,2656.305,49.752
12/18/2020 10:34:32.842,2661.327,49.8517
12/18/2020 10:34:35.674,2664.159,49.9171
12/18/2020 10:34:39.709,2668.194,49.9913
12/18/2020 10:34:43.839,2672.324,50.0554
12/18/2020 10:34:47.853,2676.338,50.1348
12/18/2020 10:34:52.872,2681.357,50.2201
12/18/2020 10:34:55.698,2684.183,50.279
12/18/2020 10:34:59.728,2688.213,50.3392
12/18/2020 10:35:04.747,2693.232,50.4331
12/18/2020 10:35:07.874,2696.359,50.4774
