Timestamps,Seconds,Values
12/18/2020 17:19:54.858,19186.606,20.7943
12/18/2020 17:19:46.823,19178.571,20.8071
12/18/2020 17:19:40.775,19172.523,20.8178
12/18/2020 17:19:16.756,19148.504,20.8652
12/18/2020 17:19:07.723,19139.471,20.8826
12/18/2020 17:18:52.382,19124.13,20.9052
12/18/2020 17:18:36.530,19108.278,20.9217
12/18/2020 17:18:04.653,19076.401,20.9249
12/18/2020 17:17:56.823,19068.571,20.9196
12/18/2020 17:16:43.960,18995.708,20.7946
12/18/2020 17:16:38.115,18989.863,20.7833
12/18/2020 17:16:35.364,18987.112,20.7789
12/18/2020 17:16:13.581,18965.329,20.7483
12/18/2020 17:16:02.736,18954.484,20.7394
12/18/2020 17:15:44.201,18935.949,20.7383
12/18/2020 17:15:38.559,18930.307,20.7424
12/18/2020 17:15:25.708,18917.456,20.7587
12/18/2020 17:15:12.176,18903.924,20.7848
12/18/2020 17:15:08.128,18899.876,20.7948
12/18/2020 17:15:00.408,18892.156,20.814
12/18/2020 17:14:54.267,18886.015,20.8307
12/18/2020 17:14:48.217,18879.965,20.8469
12/18/2020 17:14:42.185,18873.933,20.863
12/18/2020 17:14:30.308,18862.056,20.893
12/18/2020 17:14:18.751,18850.499,20.917
12/18/2020 17:13:57.067,18828.815,20.9462
12/18/2020 17:13:51.222,18822.97,20.9506
12/18/2020 17:13:47.575,18819.323,20.9525
12/18/2020 17:13:14.134,18785.882,20.9334
12/18/2020 17:12:41.003,18752.751,20.8636
12/18/2020 17:12:32.977,18744.725,20.8422
12/18/2020 17:12:30.126,18741.874,20.8346
12/18/2020 17:12:16.882,18728.63,20.7983
12/18/2020 17:12:01.426,18713.174,20.7582
12/18/2020 17:11:50.549,18702.297,20.733
12/18/2020 17:11:21.169,18672.917,20.6911
12/18/2020 17:10:31.765,18623.513,20.7705
12/18/2020 17:10:25.729,18617.477,20.7906
12/18/2020 17:10:19.885,18611.633,20.8125
12/18/2020 17:10:15.857,18607.605,20.8269
12/18/2020 17:10:07.746,18599.494,20.8568
12/18/2020 17:09:57.901,18589.649,20.8912
12/18/2020 17:09:49.874,18581.622,20.9158
12/18/2020 17:09:31.095,18562.843,20.9594
12/18/2020 17:09:17.640,18549.388,20.9788
12/18/2020 17:09:11.795,18543.543,20.9835
12/18/2020 17:09:05.748,18537.496,20.9848
12/18/2020 17:08:42.664,18514.412,20.9685
12/18/2020 17:08:34.648,18506.396,20.9526
12/18/2020 17:08:28.604,18500.352,20.9392
12/18/2020 17:08:24.755,18496.503,20.9288
12/18/2020 17:08:16.925,18488.673,20.9062
12/18/2020 17:08:12.706,18484.454,20.8934
12/18/2020 17:07:58.720,18470.468,20.8451
12/18/2020 17:07:54.876,18466.624,20.8312
12/18/2020 17:07:46.650,18458.398,20.8008
12/18/2020 17:07:37.692,18449.44,20.7685
12/18/2020 17:07:09.645,18421.393,20.6756
12/18/2020 17:06:16.807,18368.555,20.656
